in s,C3 in V
4.9589680E-04,2.37012E+00
4.9590600E-04,2.36035E+00
4.9591520E-04,2.37988E+00
4.9592440E-04,2.43848E+00
4.9593360E-04,2.36035E+00
4.9594280E-04,2.36035E+00
4.9595200E-04,2.41895E+00
4.9596120E-04,2.39941E+00
4.9597040E-04,2.40918E+00
4.9597960E-04,2.36035E+00
4.9598880E-04,2.36035E+00
4.9599800E-04,2.35059E+00
4.9600720E-04,2.38965E+00
4.9601640E-04,2.37988E+00
4.9602560E-04,2.33105E+00
4.9603480E-04,2.38965E+00
4.9604400E-04,2.38965E+00
4.9605320E-04,2.40918E+00
4.9606240E-04,2.38965E+00
4.9607160E-04,2.37012E+00
4.9608080E-04,2.37988E+00
4.9609000E-04,2.36035E+00
4.9609920E-04,2.37988E+00
4.9610840E-04,2.36035E+00
4.9611760E-04,2.37012E+00
4.9612680E-04,2.37012E+00
4.9613600E-04,2.36035E+00
4.9614520E-04,2.36035E+00
4.9615440E-04,2.37012E+00
4.9616360E-04,2.37988E+00
4.9617280E-04,2.40918E+00
4.9618200E-04,2.38965E+00
4.9619120E-04,2.39941E+00
4.9620040E-04,2.38965E+00
4.9620960E-04,2.37012E+00
4.9621880E-04,2.36035E+00
4.9622800E-04,2.37988E+00
4.9623720E-04,2.37012E+00
4.9624640E-04,2.38965E+00
4.9625560E-04,2.39941E+00
4.9626480E-04,2.36035E+00
4.9627400E-04,2.35059E+00
4.9628320E-04,2.41895E+00
4.9629240E-04,2.37988E+00
4.9630160E-04,2.32129E+00
4.9631080E-04,2.37988E+00
4.9632000E-04,2.41895E+00
4.9632920E-04,2.38965E+00
4.9633840E-04,2.44824E+00
4.9634760E-04,2.38965E+00
4.9635680E-04,2.34082E+00
4.9636600E-04,2.38965E+00
4.9637520E-04,2.42871E+00
4.9638440E-04,2.39941E+00
4.9639360E-04,2.39941E+00
4.9640280E-04,2.37988E+00
4.9641200E-04,2.36035E+00
4.9642120E-04,2.37012E+00
4.9643040E-04,2.38965E+00
4.9643960E-04,2.37988E+00
4.9644880E-04,2.36035E+00
4.9645800E-04,2.35059E+00
4.9646720E-04,2.37988E+00
4.9647640E-04,2.42871E+00
4.9648560E-04,2.39941E+00
4.9649480E-04,2.38965E+00
4.9650400E-04,2.32129E+00
4.9651320E-04,2.34082E+00
4.9652240E-04,2.36035E+00
4.9653160E-04,2.40918E+00
4.9654080E-04,2.36035E+00
4.9655000E-04,2.36035E+00
4.9655920E-04,2.37012E+00
4.9656840E-04,2.38965E+00
4.9657760E-04,2.41895E+00
4.9658680E-04,2.42871E+00
4.9659600E-04,2.37988E+00
4.9660520E-04,2.35059E+00
4.9661440E-04,2.37012E+00
4.9662360E-04,2.38965E+00
4.9663280E-04,2.41895E+00
4.9664200E-04,2.36035E+00
4.9665120E-04,2.37012E+00
4.9666040E-04,2.33105E+00
4.9666960E-04,2.40918E+00
4.9667880E-04,2.37012E+00
4.9668800E-04,2.40918E+00
4.9669720E-04,2.37988E+00
4.9670640E-04,2.37012E+00
4.9671560E-04,2.41895E+00
4.9672480E-04,2.41895E+00
4.9673400E-04,2.37012E+00
4.9674320E-04,2.36035E+00
4.9675240E-04,2.36035E+00
4.9676160E-04,2.39941E+00
4.9677080E-04,2.45801E+00
4.9678000E-04,2.38965E+00
4.9678920E-04,2.39941E+00
4.9679840E-04,2.35059E+00
4.9680760E-04,2.36035E+00
4.9681680E-04,2.38965E+00
4.9682600E-04,2.38965E+00
4.9683520E-04,2.39941E+00
4.9684440E-04,2.37988E+00
4.9685360E-04,2.38965E+00
4.9686280E-04,2.40918E+00
4.9687200E-04,2.42871E+00
4.9688120E-04,2.40918E+00
4.9689040E-04,2.39941E+00
4.9689960E-04,2.37988E+00
4.9690880E-04,2.37988E+00
4.9691800E-04,2.39941E+00
4.9692720E-04,2.40918E+00
4.9693640E-04,2.40918E+00
4.9694560E-04,2.37988E+00
4.9695480E-04,2.40918E+00
4.9696400E-04,2.43848E+00
4.9697320E-04,2.35059E+00
4.9698240E-04,2.40918E+00
4.9699160E-04,2.43848E+00
4.9700080E-04,2.38965E+00
4.9701000E-04,2.36035E+00
4.9701920E-04,2.36035E+00
4.9702840E-04,2.37012E+00
4.9703760E-04,2.37012E+00
4.9704680E-04,2.39941E+00
4.9705600E-04,2.37988E+00
4.9706520E-04,2.39941E+00
4.9707440E-04,2.42871E+00
4.9708360E-04,2.37012E+00
4.9709280E-04,2.32129E+00
4.9710200E-04,2.41895E+00
4.9711120E-04,2.42871E+00
4.9712040E-04,2.38965E+00
4.9712960E-04,2.40918E+00
4.9713880E-04,2.35059E+00
4.9714800E-04,2.40918E+00
4.9715720E-04,2.37988E+00
4.9716640E-04,2.37012E+00
4.9717560E-04,2.41895E+00
4.9718480E-04,2.35059E+00
4.9719400E-04,2.33105E+00
4.9720320E-04,2.39941E+00
4.9721240E-04,2.41895E+00
4.9722160E-04,2.38965E+00
4.9723080E-04,2.38965E+00
4.9724000E-04,2.42871E+00
4.9724920E-04,2.39941E+00
4.9725840E-04,2.36035E+00
4.9726760E-04,2.35059E+00
4.9727680E-04,2.34082E+00
4.9728600E-04,2.39941E+00
4.9729520E-04,2.37988E+00
4.9730440E-04,2.37012E+00
4.9731360E-04,2.43848E+00
4.9732280E-04,2.44824E+00
4.9733200E-04,2.40918E+00
4.9734120E-04,2.39941E+00
4.9735040E-04,2.36035E+00
4.9735960E-04,2.37012E+00
4.9736880E-04,2.40918E+00
4.9737800E-04,2.42871E+00
4.9738720E-04,2.43848E+00
4.9739640E-04,2.40918E+00
4.9740560E-04,2.37012E+00
4.9741480E-04,2.38965E+00
4.9742400E-04,2.39941E+00
4.9743320E-04,2.41895E+00
4.9744240E-04,2.36035E+00
4.9745160E-04,2.37012E+00
4.9746080E-04,2.39941E+00
4.9747000E-04,2.41895E+00
4.9747920E-04,2.41895E+00
4.9748840E-04,2.37012E+00
4.9749760E-04,2.33105E+00
4.9750680E-04,2.35059E+00
4.9751600E-04,2.35059E+00
4.9752520E-04,2.37988E+00
4.9753440E-04,2.41895E+00
4.9754360E-04,2.39941E+00
4.9755280E-04,2.35059E+00
4.9756200E-04,2.36035E+00
4.9757120E-04,2.38965E+00
4.9758040E-04,2.42871E+00
4.9758960E-04,2.41895E+00
4.9759880E-04,2.35059E+00
4.9760800E-04,2.38965E+00
4.9761720E-04,2.38965E+00
4.9762640E-04,2.43848E+00
4.9763560E-04,2.36035E+00
4.9764480E-04,2.39941E+00
4.9765400E-04,2.36035E+00
4.9766320E-04,2.37012E+00
4.9767240E-04,2.40918E+00
4.9768160E-04,2.42871E+00
4.9769080E-04,2.39941E+00
4.9770000E-04,2.37988E+00
4.9770920E-04,2.38965E+00
4.9771840E-04,2.38965E+00
4.9772760E-04,2.42871E+00
4.9773680E-04,2.42871E+00
4.9774600E-04,2.39941E+00
4.9775520E-04,2.42871E+00
4.9776440E-04,2.40918E+00
4.9777360E-04,2.42871E+00
4.9778280E-04,2.38965E+00
4.9779200E-04,2.40918E+00
4.9780120E-04,2.36035E+00
4.9781040E-04,2.42871E+00
4.9781960E-04,2.40918E+00
4.9782880E-04,2.40918E+00
4.9783800E-04,2.39941E+00
4.9784720E-04,2.37988E+00
4.9785640E-04,2.40918E+00
4.9786560E-04,2.40918E+00
4.9787480E-04,2.39941E+00
4.9788400E-04,2.38965E+00
4.9789320E-04,2.37012E+00
4.9790240E-04,2.40918E+00
4.9791160E-04,2.38965E+00
4.9792080E-04,2.39941E+00
4.9793000E-04,2.37988E+00
4.9793920E-04,2.38965E+00
4.9794840E-04,2.39941E+00
4.9795760E-04,2.38965E+00
4.9796680E-04,2.37012E+00
4.9797600E-04,2.42871E+00
4.9798520E-04,2.38965E+00
4.9799440E-04,2.38965E+00
4.9800360E-04,2.37012E+00
4.9801280E-04,2.38965E+00
4.9802200E-04,2.39941E+00
4.9803120E-04,2.37988E+00
4.9804040E-04,2.40918E+00
4.9804960E-04,2.37012E+00
4.9805880E-04,2.37012E+00
4.9806800E-04,2.42871E+00
4.9807720E-04,2.42871E+00
4.9808640E-04,2.41895E+00
4.9809560E-04,2.37012E+00
4.9810480E-04,2.40918E+00
4.9811400E-04,2.38965E+00
4.9812320E-04,2.40918E+00
4.9813240E-04,2.43848E+00
4.9814160E-04,2.42871E+00
4.9815080E-04,2.41895E+00
4.9816000E-04,2.38965E+00
4.9816920E-04,2.38965E+00
4.9817840E-04,2.37988E+00
4.9818760E-04,2.37012E+00
4.9819680E-04,2.40918E+00
4.9820600E-04,2.41895E+00
4.9821520E-04,2.41895E+00
4.9822440E-04,2.39941E+00
4.9823360E-04,2.40918E+00
4.9824280E-04,2.38965E+00
4.9825200E-04,2.42871E+00
4.9826120E-04,2.37012E+00
4.9827040E-04,2.38965E+00
4.9827960E-04,2.39941E+00
4.9828880E-04,2.38965E+00
4.9829800E-04,2.38965E+00
4.9830720E-04,2.40918E+00
4.9831640E-04,2.40918E+00
4.9832560E-04,2.37012E+00
4.9833480E-04,2.35059E+00
4.9834400E-04,2.39941E+00
4.9835320E-04,2.39941E+00
4.9836240E-04,2.37988E+00
4.9837160E-04,2.38965E+00
4.9838080E-04,2.41895E+00
4.9839000E-04,2.39941E+00
4.9839920E-04,2.39941E+00
4.9840840E-04,2.34082E+00
4.9841760E-04,2.38965E+00
4.9842680E-04,2.37012E+00
4.9843600E-04,2.41895E+00
4.9844520E-04,2.40918E+00
4.9845440E-04,2.35059E+00
4.9846360E-04,2.35059E+00
4.9847280E-04,2.36035E+00
4.9848200E-04,2.39941E+00
4.9849120E-04,2.41895E+00
4.9850040E-04,2.37012E+00
4.9850960E-04,2.37012E+00
4.9851880E-04,2.38965E+00
4.9852800E-04,2.35059E+00
4.9853720E-04,2.41895E+00
4.9854640E-04,2.40918E+00
4.9855560E-04,2.38965E+00
4.9856480E-04,2.41895E+00
4.9857400E-04,2.41895E+00
4.9858320E-04,2.42871E+00
4.9859240E-04,2.37988E+00
4.9860160E-04,2.40918E+00
4.9861080E-04,2.39941E+00
4.9862000E-04,2.36035E+00
4.9862920E-04,2.39941E+00
4.9863840E-04,2.39941E+00
4.9864760E-04,2.37012E+00
4.9865680E-04,2.37012E+00
4.9866600E-04,2.40918E+00
4.9867520E-04,2.39941E+00
4.9868440E-04,2.41895E+00
4.9869360E-04,2.39941E+00
4.9870280E-04,2.41895E+00
4.9871200E-04,2.41895E+00
4.9872120E-04,2.40918E+00
4.9873040E-04,2.39941E+00
4.9873960E-04,2.41895E+00
4.9874880E-04,2.43848E+00
4.9875800E-04,2.37988E+00
4.9876720E-04,2.37988E+00
4.9877640E-04,2.37988E+00
4.9878560E-04,2.42871E+00
4.9879480E-04,2.38965E+00
4.9880400E-04,2.39941E+00
4.9881320E-04,2.38965E+00
4.9882240E-04,2.39941E+00
4.9883160E-04,2.40918E+00
4.9884080E-04,2.37012E+00
4.9885000E-04,2.37012E+00
4.9885920E-04,2.36035E+00
4.9886840E-04,2.36035E+00
4.9887760E-04,2.40918E+00
4.9888680E-04,2.39941E+00
4.9889600E-04,2.37988E+00
4.9890520E-04,2.41895E+00
4.9891440E-04,2.37988E+00
4.9892360E-04,2.41895E+00
4.9893280E-04,2.38965E+00
4.9894200E-04,2.43848E+00
4.9895120E-04,2.37988E+00
4.9896040E-04,2.40918E+00
4.9896960E-04,2.39941E+00
4.9897880E-04,2.37988E+00
4.9898800E-04,2.37988E+00
4.9899720E-04,2.39941E+00
4.9900640E-04,2.36035E+00
4.9901560E-04,2.37012E+00
4.9902480E-04,2.39941E+00
4.9903400E-04,2.38965E+00
4.9904320E-04,2.34082E+00
4.9905240E-04,2.38965E+00
4.9906160E-04,2.36035E+00
4.9907080E-04,2.40918E+00
4.9908000E-04,2.37988E+00
4.9908920E-04,2.36035E+00
4.9909840E-04,2.39941E+00
4.9910760E-04,2.38965E+00
4.9911680E-04,2.37012E+00
4.9912600E-04,2.39941E+00
4.9913520E-04,2.40918E+00
4.9914440E-04,2.38965E+00
4.9915360E-04,2.38965E+00
4.9916280E-04,2.36035E+00
4.9917200E-04,2.36035E+00
4.9918120E-04,2.38965E+00
4.9919040E-04,2.39941E+00
4.9919960E-04,2.40918E+00
4.9920880E-04,2.37012E+00
4.9921800E-04,2.37012E+00
4.9922720E-04,2.37988E+00
4.9923640E-04,2.35059E+00
4.9924560E-04,2.32129E+00
4.9925480E-04,2.32129E+00
4.9926400E-04,2.34082E+00
4.9927320E-04,2.40918E+00
4.9928240E-04,2.40918E+00
4.9929160E-04,2.38965E+00
4.9930080E-04,2.38965E+00
4.9931000E-04,2.37988E+00
4.9931920E-04,2.39941E+00
4.9932840E-04,2.42871E+00
4.9933760E-04,2.45801E+00
4.9934680E-04,2.38965E+00
4.9935600E-04,2.37012E+00
4.9936520E-04,2.33105E+00
4.9937440E-04,2.39941E+00
4.9938360E-04,2.39941E+00
4.9939280E-04,2.41895E+00
4.9940200E-04,2.28223E+00
4.9941120E-04,2.31152E+00
4.9942040E-04,2.37988E+00
4.9942960E-04,2.43848E+00
4.9943880E-04,2.41895E+00
4.9944800E-04,2.38965E+00
4.9945720E-04,2.33105E+00
4.9946640E-04,2.31152E+00
4.9947560E-04,2.39941E+00
4.9948480E-04,2.44824E+00
4.9949400E-04,2.41895E+00
4.9950320E-04,2.34082E+00
4.9951240E-04,2.31152E+00
4.9952160E-04,2.32129E+00
4.9953080E-04,2.42871E+00
4.9954000E-04,2.39941E+00
4.9954920E-04,2.36035E+00
4.9955840E-04,2.32129E+00
4.9956760E-04,2.38965E+00
4.9957680E-04,2.37988E+00
4.9958600E-04,2.40918E+00
4.9959520E-04,2.37988E+00
4.9960440E-04,2.33105E+00
4.9961360E-04,2.32129E+00
4.9962280E-04,2.35059E+00
4.9963200E-04,2.43848E+00
4.9964120E-04,2.42871E+00
4.9965040E-04,2.37012E+00
4.9965960E-04,2.37012E+00
4.9966880E-04,2.38965E+00
4.9967800E-04,2.37012E+00
4.9968720E-04,2.37988E+00
4.9969640E-04,2.35059E+00
4.9970560E-04,2.36035E+00
4.9971480E-04,2.38965E+00
4.9972400E-04,2.43848E+00
4.9973320E-04,2.42871E+00
4.9974240E-04,2.34082E+00
4.9975160E-04,2.37012E+00
4.9976080E-04,2.39941E+00
4.9977000E-04,2.40918E+00
4.9977920E-04,2.41895E+00
4.9978840E-04,2.39941E+00
4.9979760E-04,2.36035E+00
4.9980680E-04,2.34082E+00
4.9981600E-04,2.39941E+00
4.9982520E-04,2.41895E+00
4.9983440E-04,2.41895E+00
4.9984360E-04,2.34082E+00
4.9985280E-04,2.32129E+00
4.9986200E-04,2.36035E+00
4.9987120E-04,2.39941E+00
4.9988040E-04,2.37012E+00
4.9988960E-04,2.38965E+00
4.9989880E-04,2.33105E+00
4.9990800E-04,2.40918E+00
4.9991720E-04,2.36035E+00
4.9992640E-04,2.40918E+00
4.9993560E-04,2.40918E+00
4.9994480E-04,2.37988E+00
4.9995400E-04,2.36035E+00
4.9996320E-04,2.38965E+00
4.9997240E-04,2.37988E+00
4.9998160E-04,2.36035E+00
4.9999080E-04,2.38965E+00
5.0000000E-04,2.39941E+00
5.0000920E-04,2.37988E+00
5.0001840E-04,2.34082E+00
5.0002760E-04,2.35059E+00
5.0003680E-04,2.38965E+00
5.0004600E-04,2.35059E+00
5.0005520E-04,2.37012E+00
5.0006440E-04,2.38965E+00
5.0007360E-04,2.37988E+00
5.0008280E-04,2.35059E+00
5.0009200E-04,2.35059E+00
5.0010120E-04,2.30176E+00
5.0011040E-04,2.37988E+00
5.0011960E-04,2.41895E+00
5.0012880E-04,2.39941E+00
5.0013800E-04,2.36035E+00
5.0014720E-04,2.37988E+00
5.0015640E-04,2.37012E+00
5.0016560E-04,2.40918E+00
5.0017480E-04,2.34082E+00
5.0018400E-04,2.36035E+00
5.0019320E-04,2.37988E+00
5.0020240E-04,2.37012E+00
5.0021160E-04,2.36035E+00
5.0022080E-04,2.40918E+00
5.0023000E-04,2.37988E+00
5.0023920E-04,2.39941E+00
5.0024840E-04,2.35059E+00
5.0025760E-04,2.31152E+00
5.0026680E-04,2.31152E+00
5.0027600E-04,2.38965E+00
5.0028520E-04,2.37988E+00
5.0029440E-04,2.38965E+00
5.0030360E-04,2.36035E+00
5.0031280E-04,2.35059E+00
5.0032200E-04,2.34082E+00
5.0033120E-04,2.41895E+00
5.0034040E-04,2.44824E+00
5.0034960E-04,2.36035E+00
5.0035880E-04,2.32129E+00
5.0036800E-04,2.37988E+00
5.0037720E-04,2.40918E+00
5.0038640E-04,2.39941E+00
5.0039560E-04,2.35059E+00
5.0040480E-04,2.30176E+00
5.0041400E-04,2.37012E+00
5.0042320E-04,2.38965E+00
5.0043240E-04,2.39941E+00
5.0044160E-04,2.39941E+00
5.0045080E-04,2.35059E+00
5.0046000E-04,2.33105E+00
5.0046920E-04,2.38965E+00
5.0047840E-04,2.41895E+00
5.0048760E-04,2.43848E+00
5.0049680E-04,2.35059E+00
5.0050600E-04,2.33105E+00
5.0051520E-04,2.38965E+00
5.0052440E-04,2.36035E+00
5.0053360E-04,2.43848E+00
5.0054280E-04,2.36035E+00
5.0055200E-04,2.36035E+00
5.0056120E-04,2.40918E+00
5.0057040E-04,2.41895E+00
5.0057960E-04,2.39941E+00
5.0058880E-04,2.38965E+00
5.0059800E-04,2.37012E+00
5.0060720E-04,2.37012E+00
5.0061640E-04,2.42871E+00
5.0062560E-04,2.41895E+00
5.0063480E-04,2.38965E+00
5.0064400E-04,2.39941E+00
5.0065320E-04,2.37012E+00
5.0066240E-04,2.33105E+00
5.0067160E-04,2.40918E+00
5.0068080E-04,2.42871E+00
5.0069000E-04,2.37012E+00
5.0069920E-04,2.41895E+00
5.0070840E-04,2.38965E+00
5.0071760E-04,2.39941E+00
5.0072680E-04,2.41895E+00
5.0073600E-04,2.35059E+00
5.0074520E-04,2.37988E+00
5.0075440E-04,2.34082E+00
5.0076360E-04,2.37988E+00
5.0077280E-04,2.45801E+00
5.0078200E-04,2.38965E+00
5.0079120E-04,2.33105E+00
5.0080040E-04,2.34082E+00
5.0080960E-04,2.40918E+00
5.0081880E-04,2.37988E+00
5.0082800E-04,2.39941E+00
5.0083720E-04,2.36035E+00
5.0084640E-04,2.37988E+00
5.0085560E-04,2.35059E+00
5.0086480E-04,2.38965E+00
5.0087400E-04,2.37012E+00
5.0088320E-04,2.40918E+00
5.0089240E-04,2.40918E+00
5.0090160E-04,2.39941E+00
5.0091080E-04,2.37012E+00
5.0092000E-04,2.38965E+00
5.0092920E-04,2.42871E+00
5.0093840E-04,2.38965E+00
5.0094760E-04,2.37988E+00
5.0095680E-04,2.35059E+00
5.0096600E-04,2.36035E+00
5.0097520E-04,2.38965E+00
5.0098440E-04,2.38965E+00
5.0099360E-04,2.39941E+00
5.0100280E-04,2.40918E+00
5.0101200E-04,2.40918E+00
5.0102120E-04,2.35059E+00
5.0103040E-04,2.42871E+00
5.0103960E-04,2.38965E+00
5.0104880E-04,2.37988E+00
5.0105800E-04,2.34082E+00
5.0106720E-04,2.38965E+00
5.0107640E-04,2.41895E+00
5.0108560E-04,2.37012E+00
5.0109480E-04,2.37012E+00
5.0110400E-04,2.36035E+00
5.0111320E-04,2.34082E+00
5.0112240E-04,2.39941E+00
5.0113160E-04,2.35059E+00
5.0114080E-04,2.34082E+00
5.0115000E-04,2.37012E+00
5.0115920E-04,2.37988E+00
5.0116840E-04,2.36035E+00
5.0117760E-04,2.41895E+00
5.0118680E-04,2.36035E+00
5.0119600E-04,2.36035E+00
5.0120520E-04,2.40918E+00
5.0121440E-04,2.38965E+00
5.0122360E-04,2.38965E+00
5.0123280E-04,2.38965E+00
5.0124200E-04,2.39941E+00
5.0125120E-04,2.37988E+00
5.0126040E-04,2.38965E+00
5.0126960E-04,2.34082E+00
5.0127880E-04,2.37012E+00
5.0128800E-04,2.37988E+00
5.0129720E-04,2.36035E+00
5.0130640E-04,2.36035E+00
5.0131560E-04,2.37012E+00
5.0132480E-04,2.43848E+00
5.0133400E-04,2.47754E+00
5.0134320E-04,2.40918E+00
5.0135240E-04,2.37012E+00
5.0136160E-04,2.36035E+00
5.0137080E-04,2.37988E+00
5.0138000E-04,2.42871E+00
5.0138920E-04,2.39941E+00
5.0139840E-04,2.40918E+00
5.0140760E-04,2.32129E+00
5.0141680E-04,2.38965E+00
5.0142600E-04,2.37012E+00
5.0143520E-04,2.37012E+00
5.0144440E-04,2.37012E+00
5.0145360E-04,2.39941E+00
5.0146280E-04,2.33105E+00
5.0147200E-04,2.40918E+00
5.0148120E-04,2.43848E+00
5.0149040E-04,2.41895E+00
5.0149960E-04,2.40918E+00
5.0150880E-04,2.34082E+00
5.0151800E-04,2.39941E+00
5.0152720E-04,2.42871E+00
5.0153640E-04,2.43848E+00
5.0154560E-04,2.38965E+00
5.0155480E-04,2.39941E+00
5.0156400E-04,2.42871E+00
5.0157320E-04,2.38965E+00
5.0158240E-04,2.40918E+00
5.0159160E-04,2.41895E+00
5.0160080E-04,2.37988E+00
5.0161000E-04,2.37012E+00
5.0161920E-04,2.44824E+00
5.0162840E-04,2.45801E+00
5.0163760E-04,2.45801E+00
5.0164680E-04,2.37012E+00
5.0165600E-04,2.40918E+00
5.0166520E-04,2.46777E+00
5.0167440E-04,2.42871E+00
5.0168360E-04,2.41895E+00
5.0169280E-04,2.40918E+00
5.0170200E-04,2.39941E+00
5.0171120E-04,2.38965E+00
5.0172040E-04,2.38965E+00
5.0172960E-04,2.41895E+00
5.0173880E-04,2.41895E+00
5.0174800E-04,2.39941E+00
5.0175720E-04,2.39941E+00
5.0176640E-04,2.43848E+00
5.0177560E-04,2.41895E+00
5.0178480E-04,2.41895E+00
5.0179400E-04,2.40918E+00
5.0180320E-04,2.38965E+00
5.0181240E-04,2.38965E+00
5.0182160E-04,2.39941E+00
5.0183080E-04,2.38965E+00
5.0184000E-04,2.38965E+00
5.0184920E-04,2.39941E+00
5.0185840E-04,2.45801E+00
5.0186760E-04,2.41895E+00
5.0187680E-04,2.39941E+00
5.0188600E-04,2.41895E+00
5.0189520E-04,2.37988E+00
5.0190440E-04,2.37012E+00
5.0191360E-04,2.39941E+00
5.0192280E-04,2.45801E+00
5.0193200E-04,2.41895E+00
5.0194120E-04,2.37012E+00
5.0195040E-04,2.37012E+00
5.0195960E-04,2.39941E+00
5.0196880E-04,2.38965E+00
5.0197800E-04,2.38965E+00
5.0198720E-04,2.37988E+00
5.0199640E-04,2.35059E+00
5.0200560E-04,2.42871E+00
5.0201480E-04,2.37012E+00
5.0202400E-04,2.41895E+00
5.0203320E-04,2.37988E+00
5.0204240E-04,2.37988E+00
5.0205160E-04,2.37012E+00
5.0206080E-04,2.39941E+00
5.0207000E-04,2.46777E+00
5.0207920E-04,2.38965E+00
5.0208840E-04,2.35059E+00
5.0209760E-04,2.42871E+00
5.0210680E-04,2.36035E+00
5.0211600E-04,2.42871E+00
5.0212520E-04,2.38965E+00
5.0213440E-04,2.37988E+00
5.0214360E-04,2.37012E+00
5.0215280E-04,2.41895E+00
5.0216200E-04,2.41895E+00
5.0217120E-04,2.43848E+00
5.0218040E-04,2.37012E+00
5.0218960E-04,2.37012E+00
5.0219880E-04,2.38965E+00
5.0220800E-04,2.41895E+00
5.0221720E-04,2.38965E+00
5.0222640E-04,2.39941E+00
5.0223560E-04,2.37012E+00
5.0224480E-04,2.40918E+00
5.0225400E-04,2.41895E+00
5.0226320E-04,2.44824E+00
5.0227240E-04,2.39941E+00
5.0228160E-04,2.40918E+00
5.0229080E-04,2.37988E+00
5.0230000E-04,2.40918E+00
5.0230920E-04,2.38965E+00
5.0231840E-04,2.37988E+00
5.0232760E-04,2.40918E+00
5.0233680E-04,2.37988E+00
5.0234600E-04,2.42871E+00
5.0235520E-04,2.40918E+00
5.0236440E-04,2.37012E+00
5.0237360E-04,2.41895E+00
5.0238280E-04,2.41895E+00
5.0239200E-04,2.45801E+00
5.0240120E-04,2.38965E+00
5.0241040E-04,2.38965E+00
5.0241960E-04,2.37988E+00
5.0242880E-04,2.36035E+00
5.0243800E-04,2.44824E+00
5.0244720E-04,2.42871E+00
5.0245640E-04,2.40918E+00
5.0246560E-04,2.39941E+00
5.0247480E-04,2.38965E+00
5.0248400E-04,2.44824E+00
5.0249320E-04,2.44824E+00
5.0250240E-04,2.42871E+00
5.0251160E-04,2.37012E+00
5.0252080E-04,2.39941E+00
5.0253000E-04,2.41895E+00
5.0253920E-04,2.45801E+00
5.0254840E-04,2.43848E+00
5.0255760E-04,2.40918E+00
5.0256680E-04,2.38965E+00
5.0257600E-04,2.41895E+00
5.0258520E-04,2.41895E+00
5.0259440E-04,2.43848E+00
5.0260360E-04,2.38965E+00
5.0261280E-04,2.39941E+00
5.0262200E-04,2.38965E+00
5.0263120E-04,2.41895E+00
5.0264040E-04,2.40918E+00
5.0264960E-04,2.37012E+00
5.0265880E-04,2.39941E+00
5.0266800E-04,2.42871E+00
5.0267720E-04,2.41895E+00
5.0268640E-04,2.40918E+00
5.0269560E-04,2.40918E+00
5.0270480E-04,2.40918E+00
5.0271400E-04,2.37988E+00
5.0272320E-04,2.38965E+00
5.0273240E-04,2.43848E+00
5.0274160E-04,2.39941E+00
5.0275080E-04,2.37988E+00
5.0276000E-04,2.38965E+00
5.0276920E-04,2.41895E+00
5.0277840E-04,2.40918E+00
5.0278760E-04,2.37988E+00
5.0279680E-04,2.41895E+00
5.0280600E-04,2.36035E+00
5.0281520E-04,2.39941E+00
5.0282440E-04,2.39941E+00
5.0283360E-04,2.38965E+00
5.0284280E-04,2.39941E+00
5.0285200E-04,2.42871E+00
5.0286120E-04,2.43848E+00
5.0287040E-04,2.42871E+00
5.0287960E-04,2.41895E+00
5.0288880E-04,2.45801E+00
5.0289800E-04,2.39941E+00
5.0290720E-04,2.39941E+00
5.0291640E-04,2.38965E+00
5.0292560E-04,2.38965E+00
5.0293480E-04,2.39941E+00
5.0294400E-04,2.41895E+00
5.0295320E-04,2.39941E+00
5.0296240E-04,2.41895E+00
5.0297160E-04,2.41895E+00
5.0298080E-04,2.41895E+00
5.0299000E-04,2.40918E+00
5.0299920E-04,2.39941E+00
5.0300840E-04,2.45801E+00
5.0301760E-04,2.38965E+00
5.0302680E-04,2.38965E+00
5.0303600E-04,2.39941E+00
5.0304520E-04,2.38965E+00
5.0305440E-04,2.37988E+00
5.0306360E-04,2.37012E+00
5.0307280E-04,2.40918E+00
5.0308200E-04,2.39941E+00
5.0309120E-04,2.37012E+00
5.0310040E-04,2.37988E+00
5.0310960E-04,2.43848E+00
5.0311880E-04,2.36035E+00
5.0312800E-04,2.39941E+00
5.0313720E-04,2.37012E+00
5.0314640E-04,2.40918E+00
5.0315560E-04,2.38965E+00
5.0316480E-04,2.40918E+00
5.0317400E-04,2.37988E+00
5.0318320E-04,2.38965E+00
5.0319240E-04,2.37012E+00
5.0320160E-04,2.38965E+00
5.0321080E-04,2.37988E+00
5.0322000E-04,2.42871E+00
5.0322920E-04,2.37988E+00
5.0323840E-04,2.37988E+00
5.0324760E-04,2.39941E+00
5.0325680E-04,2.37012E+00
5.0326600E-04,2.37012E+00
5.0327520E-04,2.38965E+00
5.0328440E-04,2.39941E+00
5.0329360E-04,2.42871E+00
5.0330280E-04,2.38965E+00
5.0331200E-04,2.35059E+00
5.0332120E-04,2.40918E+00
5.0333040E-04,2.44824E+00
5.0333960E-04,2.47754E+00
5.0334880E-04,2.35059E+00
5.0335800E-04,2.37988E+00
5.0336720E-04,2.33105E+00
5.0337640E-04,2.39941E+00
5.0338560E-04,2.46777E+00
5.0339480E-04,2.40918E+00
5.0340400E-04,2.37012E+00
5.0341320E-04,2.34082E+00
5.0342240E-04,2.37988E+00
5.0343160E-04,2.47754E+00
5.0344080E-04,2.42871E+00
5.0345000E-04,2.38965E+00
5.0345920E-04,2.33105E+00
